,author,date,description,detection,falsepositives,fields,id,level,logsource,modified,references,related,status,tags,title,notes,enrichment,Note,analysis
648,Christian Burkard,2021/09/20,Detects the execution of Xwizard tool from the non-default directory which can be used to sideload a custom xwizards.dll,"{u'filter': {u'Image|startswith': u'C:\Windows\System32\'}, u'selection': {u'Image|endswith': u'\xwizard.exe'}, u'condition': u'selection and not filter'}",[Windows installed on non-C drive],,193d5ccd-6f59-40c6-b5b0-8e32d5ddd3d1,high,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://lolbas-project.github.io/lolbas/Binaries/Xwizard/, http://www.hexacorn.com/blog/2017/07/31/the-wizard-of-x-oppa-plugx-style/]",,experimental,"[attack.defense_evasion, attack.t1574.002]",Xwizard DLL Sideloading,,,,
649,Cian Heasley,2020/08/08,The PowerShell implementation of DNSCat2 calls nslookup to craft queries. Counting nslookup processes spawned by PowerShell will show hundreds or thousands of instances if PS DNSCat2 is active locally.,"{u'selection': {u'Image|endswith': u'\nslookup.exe', u'ParentImage|endswith': u'\powershell.exe', u'CommandLine|endswith': u'\nslookup.exe'}, u'condition': u'selection | count(Image) by ParentImage > 100'}",[Other powershell scripts that call nslookup.exe],"[Image, CommandLine, ParentImage]",b11d75d6-d7c1-11ea-87d0-0242ac130003,high,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://github.com/lukebaggett/dnscat2-powershell, https://blu3-team.blogspot.com/2019/08/powershell-dns-c2-notes.html, https://ragged-lab.blogspot.com/2020/06/it-is-always-dns-powershell-edition.html]",,experimental,"[attack.command_and_control, attack.t1071, attack.t1071.004, attack.t1001.003, attack.t1041]",DNSCat2 Powershell Implementation Detection Via Process Creation,,,,
650,"Daniil Yugoslavskiy, oscd.community",2019/10/24,Well-known DNS Exfiltration tools execution,"{u'selection': [{u'Image|endswith': u'\iodine.exe'}, {u'Image|contains': u'\dnscat2'}], u'condition': u'selection'}",[Legitimate usage of iodine or dnscat2 — DNS Exfiltration tools (unlikely)],,98a96a5a-64a0-4c42-92c5-489da3866cb0,high,"{u'category': u'process_creation', u'product': u'windows'}",2020/08/29,,,experimental,"[attack.exfiltration, attack.t1048.001, attack.t1048, attack.command_and_control, attack.t1071.004, attack.t1071, attack.t1132.001, attack.t1132]",DNS Exfiltration and Tunneling Tools Execution,,,,
651,Florian Roth,2019/08/24,Detects a base64 encoded FromBase64String keyword in a process command line,"{u'selection': {u'CommandLine|base64offset|contains': u'::FromBase64String'}, u'condition': u'selection'}",[unknown],"[CommandLine, ParentCommandLine]",fdb62a13-9a81-4e5c-a38f-ea93a16f6d7c,critical,"{u'category': u'process_creation', u'product': u'windows'}",,,,experimental,"[attack.defense_evasion, attack.t1140, attack.execution, attack.t1059.001, attack.t1086]",Encoded FromBase64String,,,,
652,Florian Roth,2019/08/23,Detects a base64 encoded IEX command string in a process command line,"{u'selection': {u'CommandLine|base64offset|contains': [u'IEX ([', u'iex ([', u'iex (New', u'IEX (New']}, u'condition': u'selection'}",[unknown],"[CommandLine, ParentCommandLine]",88f680b8-070e-402c-ae11-d2914f2257f1,critical,"{u'category': u'process_creation', u'product': u'windows'}",2020/08/29,,,experimental,"[attack.execution, attack.t1059.001, attack.t1086]",Encoded IEX,,,,
653,"Roberto Rodriguez (Cyb3rWard0g), OTR (Open Threat Research)",2020/05/02,Potential adversaries stopping ETW providers recording loaded .NET assemblies.,"{u'selection': {u'CommandLine|contains': u'COMPlus_ETWEnabled=0'}, u'condition': u'selection'}",[unknown],,41421f44-58f9-455d-838a-c398859841d4,critical,"{u'category': u'process_creation', u'product': u'windows'}",2020/08/29,"[https://twitter.com/_xpn_/status/1268712093928378368, https://social.msdn.microsoft.com/Forums/vstudio/en-US/0878832e-39d7-4eaf-8e16-a729c4c40975/what-can-i-use-e13c0d23ccbc4e12931bd9cc2eee27e4-for?forum=clr, https://github.com/dotnet/runtime/blob/ee2355c801d892f2894b0f7b14a20e6cc50e0e54/docs/design/coreclr/jit/viewing-jit-dumps.md#setting-configuration-variables, https://github.com/dotnet/runtime/blob/f62e93416a1799aecc6b0947adad55a0d9870732/src/coreclr/src/inc/clrconfigvalues.h#L35-L38, https://github.com/dotnet/runtime/blob/7abe42dc1123722ed385218268bb9fe04556e3d3/src/coreclr/src/inc/clrconfig.h#L33-L39, https://github.com/dotnet/runtime/search?p=1&q=COMPlus_&unscoped_q=COMPlus_, https://bunnyinside.com/?term=f71e8cb9c76a, http://managed670.rssing.com/chan-5590147/all_p1.html, https://github.com/dotnet/runtime/blob/4f9ae42d861fcb4be2fcd5d3d55d5f227d30e723/docs/coding-guidelines/clr-jit-coding-conventions.md#1412-disabling-code]",,experimental,"[attack.defense_evasion, attack.t1562]",COMPlus_ETWEnabled Command Line Arguments,,,,
654,"@neu5ron, Florian Roth, Jonhnathan Ribeiro, oscd.community",2019/03/22,Detects a command that clears or disables any ETW trace log which could indicate a logging evasion.,"{u'selection_clear_1': {u'CommandLine|contains|all': [u'cl', u'/Trace']}, u'selection_clear_2': {u'CommandLine|contains|all': [u'clear-log', u'/Trace']}, u'selection_disable_3': {u'CommandLine|contains|all': [u'Remove-EtwTraceProvider', u'EventLog-Microsoft-Windows-WMI-Activity-Trace', u'{1418ef04-b0b4-4623-bf7e-d74ab47bbdaa}']}, u'selection_disable_5': {u'CommandLine|contains|all': [u'logman', u'update', u'trace', u'--p', u'-ets']}, u'selection_disable_4': {u'CommandLine|contains|all': [u'Set-EtwTraceProvider', u'{1418ef04-b0b4-4623-bf7e-d74ab47bbdaa}', u'EventLog-Microsoft-Windows-WMI-Activity-Trace', u'0x11']}, u'selection_disable_1': {u'CommandLine|contains|all': [u'sl', u'/e:false']}, u'condition': u'1 of them', u'selection_disable_2': {u'CommandLine|contains|all': [u'set-log', u'/e:false']}}",[Unknown],,a238b5d0-ce2d-4414-a676-7a531b3d13d6,high,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/wevtutil, https://abuse.io/lockergoga.txt, https://medium.com/palantir/tampering-with-windows-event-tracing-background-offense-and-defense-4be7ac62ac63]",,experimental,"[attack.defense_evasion, attack.t1070, attack.t1562.006, car.2016-04-002]",Disable of ETW Trace,,,,
655,Florian Roth,2021/08/09,Detects specific patterns found after a successful ProxyLogon exploitation in relation to a Commandlet invocation of Set-OabVirtualDirectory,"{u'selection_cmdlet': [u'OabVirtualDirectory', u' -ExternalUrl '], u'selection_params': [u'eval(request', u'http://f/<script', u'""unsafe""};', u'function Page_Load()'], u'condition': u'all of selection_cmdlet and selection_params'}",[Unlikely],,550d3350-bb8a-4ff3-9533-2ba533f4a1c0,critical,"{u'product': u'windows', u'service': u'msexchange-management'}",,[https://bi-zone.medium.com/hunting-down-ms-exchange-attacks-part-1-proxylogon-cve-2021-26855-26858-27065-26857-6e885c5f197c],,experimental,"[attack.t1587.001, attack.resource_development]",ProxyLogon MSExchange OabVirtualDirectory,,,,
656,"Daniil Yugoslavskiy, oscd.community",2019/10/24,Execution of well known tools for data exfiltration and tunneling,"{u'selection': {u'Image|endswith': [u'\plink.exe', u'\socat.exe', u'\stunnel.exe', u'\httptunnel.exe']}, u'condition': u'selection'}",[Legitimate Administrator using tools],,c75309a3-59f8-4a8d-9c2c-4c927ad50555,medium,"{u'category': u'process_creation', u'product': u'windows'}",2020/08/29,,,experimental,"[attack.exfiltration, attack.command_and_control, attack.t1043, attack.t1041, attack.t1572, attack.t1071.001]",Exfiltration and Tunneling Tools Execution,,,,
657,Florian Roth,2018/02/22,Detects Winword starting uncommon sub process MicroScMgmt.exe as used in exploits for CVE-2015-1641,"{u'selection': {u'Image|endswith': u'\MicroScMgmt.exe', u'ParentImage|endswith': u'\WINWORD.EXE'}, u'condition': u'selection'}",[Unknown],,7993792c-5ce2-4475-a3db-a3a5539827ef,critical,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://www.virustotal.com/en/file/5567408950b744c4e846ba8ae726883cb15268a539f3bb21758a466e47021ae8/analysis/, https://www.hybrid-analysis.com/sample/5567408950b744c4e846ba8ae726883cb15268a539f3bb21758a466e47021ae8?environmentId=100]",,experimental,"[attack.defense_evasion, attack.t1036.005, attack.t1036]",Exploit for CVE-2015-1641,,,,
658,Florian Roth,2018/02/22,Detects Winword starting uncommon sub process FLTLDR.exe as used in exploits for CVE-2017-0261 and CVE-2017-0262,"{u'selection': {u'Image|contains': u'\FLTLDR.exe', u'ParentImage|endswith': u'\WINWORD.EXE'}, u'condition': u'selection'}","[Several false positives identified, check for suspicious file names or locations (e.g. Temp folders)]",,864403a1-36c9-40a2-a982-4c9a45f7d833,medium,"{u'category': u'process_creation', u'product': u'windows'}",2020/08/29,[https://www.fireeye.com/blog/threat-research/2017/05/eps-processing-zero-days.html],,experimental,"[attack.execution, attack.t1203, attack.t1204.002, attack.t1204, attack.initial_access, attack.t1566.001, attack.t1193]",Exploit for CVE-2017-0261,,,,
659,Florian Roth,2017/11/23,Detects exploits that use CVE-2017-11882 to start EQNEDT32.EXE and other sub processes like mshta.exe,"{u'selection': {u'ParentImage|endswith': u'\EQNEDT32.EXE'}, u'condition': u'selection'}",[unknown],[CommandLine],678eb5f4-8597-4be6-8be7-905e4234b53a,critical,"{u'category': u'process_creation', u'product': u'windows'}",2020/08/29,"[https://www.hybrid-analysis.com/sample/2a4ae284c76f868fc51d3bb65da8caa6efacb707f265b25c30f34250b76b7507?environmentId=100, https://www.google.com/url?hl=en&q=https://embedi.com/blog/skeleton-closet-ms-office-vulnerability-you-didnt-know-about&source=gmail&ust=1511481120837000&usg=AFQjCNGdL7gVwLXaNSl2Td8ylDYbSJFmPw]",,experimental,"[attack.execution, attack.t1203, attack.t1204.002, attack.t1204, attack.initial_access, attack.t1566.001, attack.t1193]",Droppers Exploiting CVE-2017-11882,,,,
660,Florian Roth,2017/09/15,Detects Winword starting uncommon sub process csc.exe as used in exploits for CVE-2017-8759,"{u'selection': {u'Image|endswith': u'\csc.exe', u'ParentImage|endswith': u'\WINWORD.EXE'}, u'condition': u'selection'}",[Unknown],,fdd84c68-a1f6-47c9-9477-920584f94905,critical,"{u'category': u'process_creation', u'product': u'windows'}",2020/08/29,"[https://www.hybrid-analysis.com/sample/0b4ef455e385b750d9f90749f1467eaf00e46e8d6c2885c260e1b78211a51684?environmentId=100, https://www.reverse.it/sample/0b4ef455e385b750d9f90749f1467eaf00e46e8d6c2885c260e1b78211a51684?environmentId=100]",,,"[attack.execution, attack.t1203, attack.t1204.002, attack.t1204, attack.initial_access, attack.t1566.001, attack.t1193]",Exploit for CVE-2017-8759,,,,
661,"Florian Roth, oscd.community, Jonhnathan Ribeiro",2019/11/15,Detects exploitation attempt of privilege escalation vulnerability via SetupComplete.cmd and PartnerSetupComplete.cmd described in CVE-2019-1378,"{u'filter': {u'Image|startswith': [u'C:\Windows\System32\', u'C:\Windows\SysWOW64\', u'C:\Windows\WinSxS\', u'C:\Windows\Setup\']}, u'selection': {u'ParentCommandLine|contains|all': [u'\cmd.exe', u'/c', u'C:\Windows\Setup\Scripts\'], u'ParentCommandLine|endswith': [u'SetupComplete.cmd', u'PartnerSetupComplete.cmd']}, u'condition': u'selection and not filter'}",[Unknown],,1c373b6d-76ce-4553-997d-8c1da9a6b5f5,high,"{u'category': u'process_creation', u'product': u'windows'}",2020/08/29,[https://www.embercybersecurity.com/blog/cve-2019-1378-exploiting-an-access-control-privilege-escalation-vulnerability-in-windows-10-update-assistant-wua],,experimental,"[attack.privilege_escalation, attack.t1068, attack.execution, attack.t1059.003, attack.t1059, attack.t1574]",Exploiting SetupComplete.cmd CVE-2019-1378,,,,
662,Florian Roth,2019/11/20,Detects an exploitation attempt in which the UAC consent dialogue is used to invoke an Internet Explorer process running as LOCAL_SYSTEM,"{u'selection': {u'Image|endswith': u'\iexplore.exe', u'ParentImage|endswith': u'\consent.exe', u'CommandLine|contains': u' http'}, u'rights2': {u'User|startswith': [u'NT AUTHORITY\SYSTEM', u'AUTORITE NT\Sys']}, u'rights1': {u'IntegrityLevel': u'System'}, u'condition': u'selection and ( rights1 or rights2 )'}",[Unknown],,02e0b2ea-a597-428e-b04a-af6a1a403e5c,critical,"{u'category': u'process_creation', u'product': u'windows'}",2021/08/26,"[https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-1388, https://www.zerodayinitiative.com/blog/2019/11/19/thanksgiving-treat-easy-as-pie-windows-7-secure-desktop-escalation-of-privilege]",,experimental,"[attack.privilege_escalation, attack.t1068]",Exploiting CVE-2019-1388,,,,
663,Florian Roth,2020/03/25,Detects the exploitation of Zoho ManageEngine Desktop Central Java Deserialization vulnerability reported as CVE-2020-10189,"{u'selection': {u'Image|endswith': [u'\cmd.exe', u'\powershell.exe', u'\bitsadmin.exe'], u'ParentImage|endswith': u'DesktopCentral_Server\jre\bin\java.exe'}, u'condition': u'selection'}",[Unknown],,846b866e-2a57-46ee-8e16-85fa92759be7,critical,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://www.fireeye.com/blog/threat-research/2020/03/apt41-initiates-global-intrusion-campaign-using-multiple-exploits.html, https://nvd.nist.gov/vuln/detail/CVE-2020-10189, https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10189, https://vulmon.com/exploitdetails?qidtp=exploitdb&qid=48224]",,experimental,"[attack.initial_access, attack.t1190, attack.execution, attack.t1059.001, attack.t1086, attack.t1059.003, attack.t1059, attack.s0190]",Exploited CVE-2020-10189 Zoho ManageEngine,,,,
664,"EagleEye Team, Florian Roth",2020/05/13,Detects new commands that add new printer port which point to suspicious file,"{u'selection3': {u'CommandLine|contains': [u'Generic / Text Only']}, u'selection1': {u'CommandLine|contains': [u'Add-PrinterPort -Name']}, u'condition': u'( selection1 and selection2 ) or selection3', u'selection2': {u'CommandLine|contains': [u'.exe', u'.dll', u'.bat']}}",[New printer port install on host],,cc08d590-8b90-413a-aff6-31d1a99678d7,high,"{u'category': u'process_creation', u'product': u'windows'}",2020/05/23,[https://windows-internals.com/printdemon-cve-2020-1048/],,experimental,"[attack.persistence, attack.execution, attack.t1059.001, attack.t1086]",Suspicious PrinterPorts Creation (CVE-2020-1048),,,,
665,Florian Roth,2020/07/15,Detects exploitation of DNS RCE bug reported in CVE-2020-1350 by the detection of suspicious sub process,"{u'filter': {u'Image|endswith': [u'\System32\werfault.exe', u'\System32\conhost.exe', u'\System32\dnscmd.exe']}, u'selection': {u'ParentImage|endswith': u'\System32\dns.exe'}, u'condition': u'selection and not filter'}",[Unknown but benign sub processes of the Windows DNS service dns.exe],,b5281f31-f9cc-4d0d-95d0-45b91c45b487,critical,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://research.checkpoint.com/2020/resolving-your-way-into-domain-admin-exploiting-a-17-year-old-bug-in-windows-dns-servers/, https://blog.menasec.net/2019/02/threat-hunting-24-microsoft-windows-dns.html]",,experimental,"[attack.initial_access, attack.t1190, attack.execution, attack.t1569.002]",DNS RCE CVE-2020-1350,,,,
666,Florian Roth,2021/08/11,Detects the exploitation of PrinterNightmare to get a shell as LOCAL_SYSTEM,"{u'selection': {u'CommandLine|contains': [u'printnightmare.gentilkiwi.com', u' /user:gentilguest ', u'Kiwi Legit Printer']}, u'condition': u'selection'}",[Unknown],,c01f7bd6-0c1d-47aa-9c61-187b91273a16,critical,"{u'category': u'process_creation', u'product': u'windows'}",,[https://github.com/GossiTheDog/SystemNightmare],,experimental,"[attack.privilege_escalation, attack.t1068]",SystemNightmare Exploitation Script Execution,,,,
667,"Jakob Weinzettl, oscd.community",2019/10/23,Detects a file or folder's permissions being modified.,"{u'selection': [{u'Image|endswith': ['\\takeown.exe', '\\cacls.exe', '\\icacls.exe'], u'CommandLine|contains': u'/grant'}, {u'Image|endswith': u'\attrib.exe', u'CommandLine|contains': u'-r'}], u'condition': u'selection'}",[Users interacting with the files on their own (unlikely unless privileged users).],"[ComputerName, User, CommandLine]",37ae075c-271b-459b-8d7b-55ad5f993dd8,medium,"{u'category': u'process_creation', u'product': u'windows'}",2019/11/08,[https://github.com/redcanaryco/atomic-red-team/blob/master/atomics/T1222.001/T1222.001.md],,experimental,"[attack.defense_evasion, attack.t1222.001, attack.t1222]",File or Folder Permissions Modifications,,,,
668,"Teymur Kheirkhabarov, Endgame, JHasenbusch, Daniil Yugoslavskiy, oscd.community",2019/10/22,"Dump sam, system or security hives using REG.exe utility","{u'selection_1': {u'Image|endswith': u'\reg.exe', u'CommandLine|contains': [u'save', u'export', u'ˢave', u'eˣport']}, u'selection_2': {u'CommandLine|contains': [u'hklm', u'hk˪m', u'hkey_local_machine', u'hkey_˪ocal_machine', u'hkey_loca˪_machine', u'hkey_˪oca˪_machine']}, u'selection_3': {u'CommandLine|endswith': [u'\system', u'\sam', u'\security', u'\ˢystem', u'\syˢtem', u'\ˢyˢtem', u'\ˢam', u'\ˢecurity']}, u'condition': u'selection_1 and selection_2 and selection_3'}",[Dumping hives for legitimate purpouse i.e. backup or forensic investigation],,fd877b94-9bb5-4191-bb25-d79cbd93c167,medium,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://www.slideshare.net/heirhabarov/hunting-for-credentials-dumping-in-windows-environment, https://eqllib.readthedocs.io/en/latest/analytics/aed95fc6-5e3f-49dc-8b35-06508613f979.html, https://github.com/redcanaryco/atomic-red-team/blob/master/atomics/T1003/T1003.md, https://www.wietzebeukema.nl/blog/windows-command-line-obfuscation]",,experimental,"[attack.credential_access, attack.t1003.002, attack.t1003.004, attack.t1003.005, attack.t1003, car.2013-07-001]",Grabbing Sensitive Hives via Reg Utility,,,,
